timestamp	type	area	confidence	timestamp_gps	lat	lon
2025-04-12 14:59:25	face	55808	0.90	2025-04-12 14:59:24	42.097634166666666	12.464128333333333
2025-04-12 14:59:25	face	54825	0.91	2025-04-12 14:59:24	42.097634166666666	12.464128333333333
2025-04-12 14:59:25	face	61908	0.91	2025-04-12 14:59:24	42.097634166666666	12.464128333333333
2025-04-12 14:59:25	face	64075	0.91	2025-04-12 14:59:24	42.097634166666666	12.464128333333333
2025-04-12 14:59:25	face	62288	0.91	2025-04-12 14:59:25	42.09766033333333	12.464118666666666
2025-04-12 14:59:25	face	63336	0.92	2025-04-12 14:59:25	42.09766033333333	12.464118666666666
2025-04-12 14:59:25	face	59438	0.92	2025-04-12 14:59:25	42.09766033333333	12.464118666666666
2025-04-12 14:59:25	face	57420	0.92	2025-04-12 14:59:25	42.09766033333333	12.464118666666666
2025-04-12 14:59:26	face	61601	0.92	2025-04-12 14:59:25	42.09766033333333	12.464118666666666
2025-04-12 14:59:26	face	64075	0.90	2025-04-12 14:59:25	42.09766033333333	12.464118666666666
2025-04-12 14:59:26	face	68926	0.90	2025-04-12 14:59:25	42.09766033333333	12.464118666666666
2025-04-12 14:59:26	face	64541	0.90	2025-04-12 14:59:25	42.09766033333333	12.464118666666666
2025-04-12 14:59:26	face	63104	0.92	2025-04-12 14:59:26	42.097686	12.464107333333333
2025-04-12 14:59:26	face	62100	0.90	2025-04-12 14:59:26	42.097686	12.464107333333333
2025-04-12 14:59:26	face	59890	0.89	2025-04-12 14:59:26	42.097686	12.464107333333333
2025-04-12 14:59:26	face	63336	0.89	2025-04-12 14:59:26	42.097686	12.464107333333333
2025-04-12 14:59:27	face	65608	0.91	2025-04-12 14:59:26	42.097686	12.464107333333333
2025-04-12 14:59:27	face	63525	0.91	2025-04-12 14:59:26	42.097686	12.464107333333333
2025-04-12 14:59:27	face	66360	0.90	2025-04-12 14:59:26	42.097686	12.464107333333333
2025-04-12 14:59:27	face	71832	0.91	2025-04-12 14:59:26	42.097686	12.464107333333333
2025-04-12 14:59:27	face	78432	0.89	2025-04-12 14:59:27	42.09771166666667	12.464095666666667
2025-04-12 14:59:27	face	76153	0.91	2025-04-12 14:59:27	42.09771166666667	12.464095666666667
2025-04-12 14:59:27	face	73704	0.91	2025-04-12 14:59:27	42.09771166666667	12.464095666666667
2025-04-12 14:59:27	face	72371	0.89	2025-04-12 14:59:27	42.09771166666667	12.464095666666667
2025-04-12 14:59:28	face	66402	0.90	2025-04-12 14:59:27	42.09771166666667	12.464095666666667
2025-04-12 14:59:28	face	66360	0.89	2025-04-12 14:59:27	42.09771166666667	12.464095666666667
2025-04-12 14:59:28	face	64116	0.89	2025-04-12 14:59:27	42.09771166666667	12.464095666666667
2025-04-12 14:59:28	face	62288	0.90	2025-04-12 14:59:27	42.09771166666667	12.464095666666667
2025-04-12 14:59:28	face	65800	0.90	2025-04-12 14:59:28	42.097737	12.464083833333333
2025-04-12 14:59:28	face	70227	0.90	2025-04-12 14:59:28	42.097737	12.464083833333333
2025-04-12 14:59:28	face	73160	0.90	2025-04-12 14:59:28	42.097737	12.464083833333333
2025-04-12 14:59:28	face	71672	0.91	2025-04-12 14:59:28	42.097737	12.464083833333333
2025-04-12 14:59:29	face	62176	0.91	2025-04-12 14:59:28	42.097737	12.464083833333333
2025-04-12 14:59:29	face	56540	0.92	2025-04-12 14:59:28	42.097737	12.464083833333333
2025-04-12 14:59:29	face	55913	0.91	2025-04-12 14:59:28	42.097737	12.464083833333333
2025-04-12 14:59:29	face	55372	0.92	2025-04-12 14:59:28	42.097737	12.464083833333333
2025-04-12 14:59:29	face	56100	0.92	2025-04-12 14:59:29	42.097755	12.464074666666667
